directorid,name,rate,gross,num,fname,lname
278493,"Tsui, Hark",15.0,100470768.0,3,Hark,Tsui
278538,"Tsukamoto, Shin'ya",13.2,2550.0,2,Shinya,Tsukamoto
278671,"Tucci, Stanley (I)",19.8,14720077.0,3,Stanley,Tucci
278697,"Tucker, Anand",7.1,4874838.0,1,Anand,Tucker
279334,"Turner, Paul (I)",6.7,0.0,1,Paul,Turner
279344,"Turner, Richard (V)",0.0,0.0,1,Richard,Turner
279430,"Turteltaub, Jon",31.7,496843210.0,5,Jon,Turteltaub
279438,"Turturro, John",6.1,836641.0,1,John,Turturro
279609,"Twohy, David",13.3,67236031.0,2,David,Twohy
279661,"Tykwer, Tom",7.8,7267324.0,1,Tom,Tykwer
279859,"Téchiné, André",27.5,3116181.0,4,Andr,Tchin
280348,"Ulmer, Edgar G.",11.2,0.0,2,Edgar,Ulmer
280494,"Underwood, Ron (I)",17.6,87874224.0,3,Ron,Underwood
280572,"Unkrich, Lee",7.9,485015179.0,1,Lee,Unkrich
280968,"Usher, Kinka",5.9,29655590.0,1,Kinka,Usher
281106,"Uys, Jamie",13.5,34649909.0,2,Jamie,Uys
281227,"Vadim, Roger",22.5,5335524.0,4,Roger,Vadim
281485,"Valdez, Luis (I)",6.6,54215416.0,1,Luis,Valdez
281547,"Vale, Travers",7.0,0.0,1,Travers,Vale
281779,"Valinsky, Tina",5.3,880.0,1,Tina,Valinsky
282151,"Van Damme, Jean-Claude",5.1,57400547.0,1,Jean Claude,Damme
282473,"Van Dormael, Jaco",7.3,328452.0,1,Jaco,Dormael
282502,"Van Dyke, W.S.",8.0,0.0,1,WS,Dyke
282704,"Van Lawick, Hugo",6.9,419038.0,1,Hugo,Lawick
282892,"Van Sant, Gus",37.9,285663387.0,6,Gus,Sant
282937,"Van Taylor, David",6.8,48522.0,1,David,Taylor
282997,"van Walsum, Abi",7.3,0.0,1,Abi,Walsum
283396,"Varda, Agnès",22.8,0.0,3,Agns,Varda
284158,"Veber, Francis",7.6,4065116.0,1,Francis,Veber
284567,"Veloz, David (I)",6.1,1166199.0,1,David,Veloz
284886,"Verbinski, Gore",6.2,111834214.0,1,Gore,Verbinski
285050,"Verhoeven, Michael",6.9,0.0,1,Michael,Verhoeven
285051,"Verhoeven, Paul (I)",38.9,1015959478.0,6,Paul,Verhoeven
285174,"Verneuil, Henri",7.3,88767.0,1,Henri,Verneuil
285213,"Vernoux, Marion",6.3,0.0,1,Marion,Vernoux
285218,"Verona, Stephen",5.7,0.0,1,Stephen,Verona
285225,"Verow, Todd",5.2,0.0,1,Todd,Verow
285764,"Vidor, Charles",13.8,0.0,2,Charles,Vidor
285767,"Vidor, King",21.1,14792232.0,3,King,Vidor
285911,"Vigne, Daniel",7.3,2382482.0,1,Daniel,Vigne
286463,"Vilsmaier, Joseph",26.7,557676.0,4,Joseph,Vilsmaier
286512,"Vincent, Christian (I)",7.0,57953.0,1,Christian,Vincent
286659,"Vinterberg, Thomas",8.0,1647780.0,1,Thomas,Vinterberg
286731,"Virgien, Norton",5.6,100491683.0,1,Norton,Virgien
286740,"Virgo, Clement",6.0,0.0,1,Clement,Virgo
286890,"Vitale, Tony (I)",5.7,1828284.0,1,Tony,Vitale
286906,"Vitello, Art",6.5,36755000.0,1,Art,Vitello
287198,"Vogel, Virgil W.",4.4,0.0,1,Virgil,Vogel
287449,"von Alberti, Irene",7.1,0.0,1,Irene,Alberti
287564,"von Garnier, Katja",5.9,24187.0,1,Katja,Garnier
287633,"von Krusenstjerna, Patrick",6.0,0.0,1,Patrick,Krusenstjerna
287717,"von Scherler Mayer, Daisy",15.6,38267242.0,3,Daisy,Scherler
287748,"von Sternberg, Josef",29.0,77982.0,4,Josef,Sternberg
287778,"von Trier, Lars",22.3,44079805.0,3,Lars,Trier
287780,"von Trotta, Margarethe",6.7,91145.0,1,Margarethe,Trotta
287967,"Voss, Kurt",5.7,177840.0,1,Kurt,Voss
288437,"Wachowski, Andy",16.1,378878462.0,2,Andy,Wachowski
288438,"Wachowski, Lana",16.1,378878462.0,2,Lana,Wachowski
288638,"Waggner, George",7.3,0.0,1,George,Waggner
288883,"Wainwright, Rupert",17.3,80619701.0,3,Rupert,Wainwright
288988,"Walas, Chris",4.7,20021322.0,1,Chris,Walas
289358,"Walker, Rob (I)",5.6,8406.0,1,Rob,Walker
289553,"Wallace, Tommy Lee",9.8,15811230.0,2,Tommy,Wallace
289590,"Waller, Anthony (I)",11.6,27725865.0,2,Anthony,Waller
289805,"Walsh, John (IV)",6.1,0.0,1,John,Walsh
289841,"Walsh, Raoul",14.1,0.0,2,Raoul,Walsh
290011,"Walton, Fred (II)",5.9,12543892.0,1,Fred,Walton
290097,"Wanamaker, Sam",6.1,0.0,1,Sam,Wanamaker
290194,"Wang, Harvey (I)",6.5,1275999.0,1,Harvey,Wang
290310,"Wang, Wayne",33.2,63335370.0,5,Wayne,Wang
290440,"Warchus, Matthew",4.3,902144.0,1,Matthew,Warchus
290492,"Ward, David S.",11.7,60557778.0,2,David,Ward
290496,"Ward, Donal Lardner",4.3,5797.0,1,Donal,Ward
290612,"Ward, Vincent (I)",13.5,72818422.0,2,Vincent,Ward
290695,"Wargnier, Régis",13.9,8509752.0,2,Rgis,Wargnier
290764,"Warner, Deborah (I)",6.0,469974.0,1,Deborah,Warner
290796,"Warner, Paul (I)",5.4,30000000.0,1,Paul,Warner
290877,"Warren, Jennifer (I)",5.1,73956.0,1,Jennifer,Warren
290883,"Warren, John (II)",4.2,3551208.0,1,John,Warren
291315,"Waters, John (I)",31.2,19040035.0,5,John,Waters
291323,"Waters, Mark (VIII)",6.4,617403.0,1,Mark,Waters
291677,"Waxman, Keoni",4.3,0.0,1,Keoni,Waxman
291700,"Wayans, Keenen Ivory",11.5,307412189.0,2,Keenen,Wayans
292153,"Weck, Peter",5.8,0.0,1,Peter,Weck
292450,"Weiland, Paul",12.2,43594948.0,2,Paul,Weiland
292674,"Weir, Peter (I)",51.6,572064760.0,7,Peter,Weir
292683,"Weis, Don",3.6,0.0,1,Don,Weis
292753,"Weisman, Sam (I)",21.7,260706642.0,4,Sam,Weisman
292899,"Weisz, Frans",7.3,0.0,1,Frans,Weisz
292909,"Weitz, Chris",7.0,235483004.0,1,Chris,Weitz
292913,"Weitz, Paul (I)",7.0,235483004.0,1,Paul,Weitz
293054,"Welles, Mel",6.3,0.0,1,Mel,Welles
293055,"Welles, Orson",24.4,3378428.0,3,Orson,Welles
293085,"Wellman, William A.",28.7,0.0,4,William,Wellman
293099,"Wells, Audrey (I)",5.8,614202.0,1,Audrey,Wells
293168,"Wells, Simon (I)",25.5,261363555.0,4,Simon,Wells
293280,"Wenders, Wim",42.4,14815011.0,6,Wim,Wenders
293413,"Werker, Alfred L.",7.2,0.0,1,Alfred,Werker
293515,"Wertmüller, Lina",21.7,1113435.0,3,Lina,Wertmller
293693,"West, Roland",6.4,0.0,1,Roland,West
293703,"West, Simon (I)",12.8,325778089.0,2,Simon,West
293958,"Wexler, Tanya (I)",6.3,26909.0,1,Tanya,Wexler
293997,"Whale, James (I)",23.6,12000000.0,3,James,Whale
294018,"Whaley, Frank",6.5,59014.0,1,Frank,Whaley
294099,"Wheeler, Anne",6.0,2011254.0,1,Anne,Wheeler
294206,"Wherrett, Richard",4.2,0.0,1,Richard,Wherrett
294249,"Whitaker, Forest",10.6,148285936.0,2,Forest,Whitaker
294684,"Whitesell, John (I)",4.7,2501113.0,1,John,Whitesell
294759,"Whitmore II, Preston A.",4.5,6014340.0,1,Preston,Whitmore II
294974,"Wicki, Bernhard",7.7,50000000.0,1,Bernhard,Wicki
295005,"Widen, Gregory",6.5,16115878.0,1,Gregory,Widen
295011,"Widerberg, Bo",6.8,1939000.0,1,Bo,Widerberg
295073,"Wiederhorn, Ken",3.2,5410972.0,1,Ken,Wiederhorn
295332,"Wilbur, Crane",5.8,0.0,1,Crane,Wilbur
295352,"Wilcox, Fred M.",7.7,3250000.0,1,Fred,Wilcox
295426,"Wilder, Billy",80.6,100000000.0,10,Billy,Wilder
295434,"Wilder, Gene",5.0,7348798.0,1,Gene,Wilder
295459,"Wilding, Gavin (I)",5.5,0.0,1,Gavin,Wilding
295495,"Wiley, Ethan",5.1,7800000.0,1,Ethan,Wiley
295588,"Wilkes, Rich",5.3,0.0,1,Rich,Wilkes
296071,"Williams, Hype",4.9,9630169.0,1,Hype,Williams
296234,"Williams, Matt (II)",6.5,33771174.0,1,Matt,Williams
296303,"Williams, Paul (I)",5.2,0.0,1,Paul,Williams
296446,"Williams, Tod (I)",6.6,100041.0,1,Tod,Williams
296516,"Williamson, Fred",5.5,3014000.0,1,Fred,Williamson
296531,"Williamson, Kevin (I)",5.1,8946237.0,1,Kevin,Williamson
296617,"Willis, Gordon (I)",4.4,0.0,1,Gordon,Willis
296701,"Wills, J. Elder",12.5,0.0,2,J,Wills
296781,"Wilson, Andy (IV)",5.5,4052347.0,1,Andy,Wilson
296906,"Wilson, Frank (I)",0.0,0.0,1,Frank,Wilson
296930,"Wilson, Hugh (I)",26.9,250124965.0,5,Hugh,Wilson
296957,"Wilson, Jim (I)",10.1,452384.0,2,Jim,Wilson
297253,"Winant, Scott (I)",4.4,3478370.0,1,Scott,Winant
297265,"Wincer, Simon",20.1,212520787.0,4,Simon,Wincer
297358,"Winer, Harry",5.4,6970578.0,1,Harry,Winer
297381,"Winfrey, Jonathan",2.5,0.0,1,Jonathan,Winfrey
297426,"Winick, Gary (I)",12.3,283098.0,2,Gary,Winick
297459,"Winkler, Irwin",11.4,132954212.0,2,Irwin,Winkler
297504,"Winner, Michael",24.5,83945171.0,4,Michael,Winner
297510,"Winning, David (I)",2.8,8109349.0,1,David,Winning
297566,"Winston, Stan",6.0,4385516.0,1,Stan,Winston
297628,"Winterbottom, Michael",33.9,1158387.0,5,Michael,Winterbottom
297767,"Wise, Kirk",14.7,532600000.0,2,Kirk,Wise
297774,"Wise, Robert (I)",57.6,183313990.0,8,Robert,Wise
297869,"Witcher, Theodore",6.9,12514138.0,1,Theodore,Witcher
297918,"Witney, William",6.7,0.0,1,William,Witney
298401,"Wolfond, Henry",5.0,0.0,1,Henry,Wolfond
298471,"Wolodarsky, Wallace",6.3,0.0,1,Wallace,Wolodarsky
298619,"Wong, James (IV)",6.7,53302314.0,1,James,Wong
298646,"Wong, Kar Wai",22.5,862996.0,3,Kar,Wong
298652,"Wong, Kirk",5.9,27052167.0,1,Kirk,Wong
298771,"Woo, John (I)",40.8,1019339525.0,6,John,Woo
298793,"Wood Jr., Edward D. (I)",14.2,0.0,4,Edward,Wood 
298935,"Wood, Sam (I)",29.8,390500000.0,4,Sam,Wood
299019,"Woodhead, Leslie",6.1,229128.0,1,Leslie,Woodhead
299207,"Wool, Abbe",6.3,157645.0,1,Abbe,Wool
299429,"Wortmann, Sönke",10.6,16969195.0,2,Snke,Wortmann
299611,"Wright, Geoffrey (I)",6.8,175340.0,1,Geoffrey,Wright
299697,"Wright, Norman (I)",7.4,268000000.0,1,Norman,Wright
299894,"Wu, Tian-Ming",7.3,1104619.0,1,Tian Ming,Wu
300073,"Wyler, William",39.7,102000000.0,5,William,Wyler
300158,"Wynorski, Jim",8.7,0.0,2,Jim,Wynorski
300544,"Yagher, Kevin",4.7,16675000.0,1,Kevin,Yagher
300608,"Yakin, Boaz",21.6,124825158.0,3,Boaz,Yakin
300947,"Yamauchi, Shigeyasu",5.2,16643191.0,1,Shigeyasu,Yamauchi
301307,"Yarbrough, Jean",1.8,0.0,1,Jean,Yarbrough
301461,"Yates, Peter (I)",19.6,13185426.0,3,Peter,Yates
301590,"Yeaworth Jr., Irvin S.",6.3,0.0,1,Irvin,Yeaworth 
301887,"Yim, Ho",6.7,0.0,1,Ho,Yim
301900,"Yin, Li (I)",6.5,0.0,1,Li,Yin
302514,"Young, Harold",11.9,0.0,2,Harold,Young
302524,"Young, James (I)",6.7,0.0,1,James,Young
302543,"Young, John G.",6.2,0.0,1,John,Young
302571,"Young, Lance (I)",5.8,207751.0,1,Lance,Young
302638,"Young, Robert (III)",6.2,9202671.0,1,Robert,Young
302643,"Young, Robert M. (I)",12.5,13622280.0,2,Robert,Young
302682,"Young, Terence",28.3,254900000.0,4,Terence,Young
302710,"Younger, Ben",6.9,16938179.0,1,Ben,Younger
302870,"Yu, Ronny",9.4,57120667.0,2,Ronny,Yu
302973,"Yuen, Corey",6.6,0.0,1,Corey,Yuen
302989,"Yuen, Woo-ping",7.5,1470389.0,1,Woo ping,Yuen
303156,"Yuyama, Kunihiko",10.1,129491585.0,2,Kunihiko,Yuyama
303160,"Yuzna, Brian",6.0,0.0,1,Brian,Yuzna
303462,"Zaillian, Steven",13.9,63969284.0,2,Steven,Zaillian
303551,"Zaks, Jerry",6.6,12782508.0,1,Jerry,Zaks
303590,"Zaloum, Alain",9.4,0.0,2,Alain,Zaloum
303640,"Zambrano, Benito",7.4,367939.0,1,Benito,Zambrano
303652,"Zambuto, Gero",0.0,0.0,1,Gero,Zambuto
303666,"Zamm, Alex",2.1,306715.0,1,Alex,Zamm
303824,"Zanuck, Darryl F.",7.7,50000000.0,1,Darryl,Zanuck
304223,"Zeffirelli, Franco",47.7,93472145.0,7,Franco,Zeffirelli
304410,"Zemeckis, Robert",66.8,2651000634.0,9,Robert,Zemeckis
304738,"Zhang, Yang (II)",7.1,1153271.0,1,Yang,Zhang
304740,"Zhang, Yimou",38.2,8188049.0,5,Yimou,Zhang
304743,"Zhang, Yuan (I)",6.3,46470.0,1,Yuan,Zhang
304827,"Zheng, Junli",6.9,0.0,1,Junli,Zheng
305009,"Zieff, Howard",5.9,4739769.0,1,Howard,Zieff
305044,"Ziehl, Scott",6.4,13493.0,1,Scott,Ziehl
305307,"Zinnemann, Fred",30.8,76850000.0,4,Fred,Zinnemann
305385,"Zito, Joseph (I)",10.5,53205507.0,2,Joseph,Zito
305444,"Zlotoff, Lee David",6.7,12643776.0,1,Lee,Zlotoff
305548,"Zonca, Erick",7.3,1726187.0,1,Erick,Zonca
305550,"Zondag, Dick",5.7,9315576.0,1,Dick,Zondag
305551,"Zondag, Ralph",12.0,363563639.0,2,Ralph,Zondag
305750,"Zucker, David (I)",35.3,326599065.0,5,David,Zucker
305753,"Zucker, Jerry",27.2,699887075.0,4,Jerry,Zucker
305800,"Zulawski, Andrzej",7.1,1113538.0,1,Andrzej,Zulawski
305962,"Zwick, Edward",33.8,267712025.0,5,Edward,Zwick
305978,"Zwigoff, Terry",7.8,3174695.0,1,Terry,Zwigoff
306168,"Ávila, Carlos (I)",5.9,3542843.0,1,Carlos,vila
306343,"Ôshima, Nagisa",13.5,213736.0,2,Nagisa,shima
306351,"Ôtomo, Katsuhiro",7.9,114009.0,1,Katsuhiro,tomo
